id_pedido,cpf,valor_pedido,valor_frete,valor_desconto,cupom,endereco_entrega_logradouro,endereco_entrega_numero,endereco_entrega_bairro,endereco_entrega_cidade,endereco_entrega_estado,endereco_entrega_pais,status_pedido,data_pedido
907e6390-f220-497e-b598-fcbc4c9b1d81,464.102.803-59,1794.99,30.46,0.00,,Quadra Ribeiro,77,Ernesto Nascimento,Caldeira do Oeste,CE,Brasil,entregue,2025-07-02
69e33123-dd35-4e1e-866d-87b9dd65fa00,951.144.910-47,829.55,87.00,0.00,,Praia Vasconcelos,37,Vila Formosa,Ferreira da Prata,MT,Brasil,entregue,2023-12-31
63a7c798-89ad-4ee8-a2cc-89f02d592ead,707.433.279-28,488.90,63.47,88.98,CUPOM5FCB3C6A,Colônia Pedro Henrique Pacheco,8,Nova Cintra,Silveira,PB,Brasil,pago,2025-02-28
9196dfb5-91a9-4c18-a1cd-42b462fd4b08,939.161.683-90,1180.90,19.82,0.00,,Setor Heloísa Camargo,179,Xangri-Lá,Almeida,AL,Brasil,pago,2025-08-18
a0feea56-0bca-4a64-8600-38d944dc78d5,190.109.762-34,185.96,79.28,22.40,CUPOM6417187E,Viela Azevedo,534,Vila Havaí,Pacheco do Campo,MT,Brasil,entregue,2023-11-26
3fabab72-4707-44b2-a985-ed312a5652d7,181.460.091-92,1585.29,21.71,0.00,,Avenida de Duarte,926,Mangueiras,Rios,RN,Brasil,enviado,2024-08-06
b22a5be7-3119-4922-bebe-ddbb06da18f6,083.989.480-98,1297.52,21.33,93.18,CUPOM78E16FB0,Rodovia de Souza,77,Jonas Veiga,Azevedo,PR,Brasil,entregue,2025-03-11
ac076c9e-9106-4c01-8c0d-6666d8fc1b67,754.785.221-61,1200.10,88.84,0.00,,Ladeira Albuquerque,46,Vila Das Oliveiras,Freitas das Flores,AM,Brasil,entregue,2025-08-29
564d57b7-94c3-40a7-8245-ba29c6ad7420,646.480.089-19,391.49,10.97,0.00,,Estação de Mendonça,8,Frei Leopoldo,Mendes das Flores,SE,Brasil,enviado,2024-11-26
dc66af9a-f8e1-4859-96e1-7c63f94815b3,606.697.218-98,1534.18,97.33,0.00,,Trevo Almeida,97,Vila Minaslandia,Porto da Prata,RJ,Brasil,cancelado,2024-05-20
032abdfb-0a98-421b-93be-a09153bd854f,368.557.170-31,193.84,27.72,0.00,,Colônia Porto,13,Milionario,Andrade dos Dourados,SE,Brasil,enviado,2024-04-02
3d77e7b1-4310-453a-ac73-8208d0e62b9e,232.267.633-92,1398.28,87.24,0.00,,Vila Moura,2,Vila Santo Antônio Barroquinha,Machado,AC,Brasil,pendente,2025-04-14
03215d74-04b9-400c-ad49-355f187ecead,411.869.108-01,1740.47,29.66,0.00,,Residencial Sales,18,Leticia,da Costa,SE,Brasil,pendente,2025-07-22
72520e73-6d14-464c-8f18-3c427480adee,224.690.579-58,1853.62,89.48,0.00,,Alameda de Oliveira,82,Corumbiara,Rodrigues,MS,Brasil,pago,2023-11-25
34ee17b2-cfea-4066-a87f-f9d411889535,409.437.669-94,1586.39,81.76,0.00,,Viaduto de Moreira,52,Flamengo,Camargo,RN,Brasil,pago,2024-12-21
1e724f9b-b94c-4b3e-8984-a5d988d60a61,601.636.278-53,1777.26,98.01,0.00,,Chácara Leandro Cavalcanti,14,Cinquentenário,Ramos,MA,Brasil,enviado,2025-01-08
7561efc7-b49e-46c7-aed7-e33cdc1d5437,625.206.170-74,1630.52,50.21,258.97,CUPOM2A3A29A6,Praça Giovanna da Luz,82,Cônego Pinheiro 1ª Seção,Lima,PA,Brasil,pendente,2023-11-20
113f5df1-ff31-44f2-8bae-ee97d394d38a,421.358.058-64,121.92,52.69,20.27,CUPOMDAA832A0,Via Lorenzo Rocha,965,Jardim Do Vale,da Mota de Vargas,RJ,Brasil,cancelado,2024-09-15
e198fb7f-ade5-4247-9167-73f128ae9f53,906.890.870-94,907.39,42.92,0.00,,Vereda Enzo Guerra,33,Estrela Do Oriente,Mendonça de Vieira,CE,Brasil,cancelado,2024-03-13
9f2aecef-36ae-42f7-ba8b-521d502dc941,244.122.778-90,1569.77,14.58,0.00,,Distrito de Monteiro,94,Vista Alegre,da Costa das Flores,SC,Brasil,entregue,2025-06-15
01830e75-1ca8-4350-844f-8fd8d5e028f7,077.986.577-42,782.22,82.01,0.00,,Rua Maya Martins,45,Santa Efigênia,Pacheco Paulista,SC,Brasil,pago,2025-02-17
83871006-7610-46c4-bec5-3e1ca4a64d19,509.249.545-51,853.77,45.67,163.38,CUPOM806A0603,Setor Dias,13,São Francisco,Casa Grande,PI,Brasil,pendente,2025-03-22
8752fddb-cf52-4d9a-a640-541466413d20,047.986.478-01,1957.13,9.36,359.98,CUPOMFC0BCEB6,Vila de Dias,7,Xangri-Lá,Rios do Oeste,RR,Brasil,entregue,2023-10-10
ee1b86d6-66d6-4aeb-af70-3b16db0bd718,481.964.218-87,1834.73,53.59,0.00,,Conjunto Sales,83,Cachoeirinha,Albuquerque da Mata,MG,Brasil,enviado,2024-01-16
ef3381d5-ca01-4e23-b898-51df25e9bfb1,913.703.332-27,770.05,92.62,0.00,,Trevo Mendes,96,Maria Tereza,da Luz,RN,Brasil,entregue,2024-04-14
c9fff447-cd38-4f20-95cb-5c835ee06394,937.523.049-68,1250.23,45.53,0.00,,Fazenda de Pimenta,470,Garças,Mendonça,AC,Brasil,entregue,2025-04-01
996c4a7d-a02c-462b-a0d5-bb95bf27d4a6,210.737.405-78,1228.83,15.27,0.00,,Condomínio de Cavalcante,44,Conjunto Jatoba,Porto,PA,Brasil,pago,2025-04-28
3465a2e0-079c-4969-bf7c-94a9efffbec7,742.507.443-49,182.24,71.91,0.00,,Feira Machado,77,Bernadete,Vieira Verde,GO,Brasil,entregue,2025-06-25
84e1bafb-f800-4761-9247-28f0b46ad5ef,641.806.259-53,1522.53,70.63,0.00,,Favela Freitas,97,Cabana Do Pai Tomás,Oliveira,PI,Brasil,entregue,2024-09-05
80c19cdf-0066-415a-9edf-79f6ec6d0a5d,043.273.298-90,1950.67,47.14,0.00,,Vila Rocha,99,Penha,Sampaio,AP,Brasil,pago,2024-07-18
b6b34ac6-9e14-4fea-b932-2988d43500ce,235.348.112-83,1942.43,37.51,0.00,,Jardim Gonçalves,471,Tirol,Cavalcante das Pedras,SE,Brasil,cancelado,2025-01-03
de7c7e88-7519-46cd-a86e-7af849423562,010.471.113-54,1848.61,44.67,0.00,,Trecho de Montenegro,551,Conjunto Santa Maria,Pereira,PA,Brasil,entregue,2024-06-01
403ad96d-cedc-41e5-94a6-6b3265cf4834,746.061.250-76,1645.51,83.28,0.00,,Estação Viana,80,Vila Maria,Sá Grande,RR,Brasil,entregue,2023-11-01
9f36d13b-5a26-4db0-9969-bdf3b7b0e7ab,202.473.927-60,1947.39,85.16,117.39,CUPOM6C44D735,Rua Dante Rezende,74,Álvaro Camargos,Câmara,RR,Brasil,entregue,2024-08-02
48a124da-e4ee-4cf9-9fbd-8951c142cf8f,683.122.863-56,722.28,18.23,0.00,,Vale Lima,59,Boa Esperança,Rezende,MT,Brasil,pago,2024-03-26
75477f55-f151-450d-952a-ddad7af269c0,119.042.896-28,725.82,93.37,0.00,,Rua Larissa Correia,93,Céu Azul,Sousa do Campo,AM,Brasil,pendente,2025-06-10
254121c3-ffac-47c6-a8ea-9eb31006fcde,242.442.834-52,1293.27,36.29,0.00,,Largo de Monteiro,7,Vila Real 2ª Seção,Martins de Azevedo,ES,Brasil,cancelado,2024-08-26
952a9054-cfe5-49f5-bdda-241baeac0646,766.345.433-60,1558.24,24.61,0.00,,Loteamento da Mota,90,Leonina,Mendes,PA,Brasil,pago,2024-12-13
92e94821-c4d1-4c92-a152-1e341b3de7a8,550.454.273-39,1144.66,94.27,0.00,,Aeroporto de Ramos,3,Vila Primeiro De Maio,da Mata,AC,Brasil,pendente,2023-12-20
9511d477-e211-408f-b8e6-579e018a3d97,483.756.187-28,1476.11,86.61,122.99,CUPOMAEB84570,Praia de Fonseca,37,Jardim Dos Comerciarios,Monteiro de Novaes,AC,Brasil,entregue,2025-08-02
150d2706-334c-434b-b821-c6fefc273d61,685.889.061-49,649.87,40.89,0.00,,Lago de Nunes,722,Serrano,Pimenta do Campo,MG,Brasil,cancelado,2025-08-03
fef5fc8c-d4a6-4495-bde9-f781506e3717,490.418.969-85,808.03,83.23,0.00,,Esplanada Mendonça,95,Alto Caiçaras,Nunes da Prata,TO,Brasil,pendente,2024-05-01
df7fad59-81ad-4390-a04a-47ced4f38d6e,666.170.498-10,468.96,58.98,0.00,,Favela de Gonçalves,212,Parque São Pedro,Leão,AL,Brasil,enviado,2024-02-14
fe0cec0c-809d-4f7d-a765-79f40619ecc5,945.187.406-14,1519.38,48.04,0.00,,Distrito Oliveira,95,Santa Maria,Marques Grande,DF,Brasil,pendente,2025-09-11
04af05b6-e339-47e0-938e-bd1f128fc973,786.228.412-51,1038.80,42.78,52.70,CUPOMEC84F978,Núcleo Theodoro Melo,56,Ápia,Siqueira,MG,Brasil,pago,2023-12-18
7ba9b7f8-763e-479e-bca1-3d945008a846,948.846.020-54,137.91,68.93,0.00,,Trevo de Cunha,15,Vila Engenho Nogueira,Garcia de Cunha,SE,Brasil,cancelado,2025-03-03
a2a1405b-de89-48ad-8f4b-5a3bd860dee4,149.185.654-98,224.00,34.62,0.00,,Residencial Helena Gonçalves,14,Santa Cruz,Ferreira,SP,Brasil,pago,2024-07-19
176cacb3-b003-4b7a-86ff-f7fda54e7517,711.818.281-31,427.26,53.78,52.57,CUPOM325B2DB8,Estrada de Farias,74,Serra,Campos de Goiás,DF,Brasil,entregue,2024-02-26
96213287-a5a4-4d36-a6a8-baef64ebdcca,891.405.092-55,1618.68,11.91,0.00,,Estação Bento da Rosa,82,Vila Trinta E Um De Março,Teixeira,CE,Brasil,pago,2025-05-14
7a69f11f-97e9-4ff9-9c95-0fccbfe94534,515.021.451-42,766.95,41.84,0.00,,Parque de Albuquerque,44,Vila Ouro Minas,da Mota Paulista,SC,Brasil,cancelado,2024-05-28
e0acba70-39d4-462a-b4b3-8a35b615fb29,270.304.237-68,1268.02,7.52,0.00,,Morro de Pastor,388,Novo Santa Cecilia,da Mata do Oeste,MA,Brasil,enviado,2024-12-13
f6f5bd40-161a-471f-ba0b-f2f9dd6c64de,202.252.453-00,1772.04,51.85,246.83,CUPOM2DD80E2D,Viaduto de Araújo,8,Cardoso,Caldeira,GO,Brasil,pago,2023-11-11
2e26b6de-475b-4570-956c-6c98d9e37842,943.329.981-56,1599.09,92.49,0.00,,Vale de Azevedo,3,Marieta 3ª Seção,Pimenta de da Mata,SP,Brasil,cancelado,2025-09-22
20f093ee-4ef1-4cdf-b7e4-e4547984d501,317.472.764-88,793.11,6.78,0.00,,Ladeira Rael Fernandes,87,Cidade Jardim,Moraes do Sul,MG,Brasil,pendente,2025-04-28
f40e50cb-dbe7-4283-9ccd-8fac96745d68,893.113.870-49,1592.53,85.09,0.00,,Fazenda de Carvalho,74,Embaúbas,Castro,PI,Brasil,cancelado,2025-03-31
bc5d9319-c72c-40c2-b21e-e12b52399d3a,028.993.649-53,362.25,29.79,68.29,CUPOM9BDD37C3,Loteamento Andrade,93,Vila Puc,Farias Grande,AP,Brasil,pendente,2025-03-27
79b3d6e1-95fa-4cb4-b22e-bacd8e9b09a5,989.141.586-24,461.55,80.83,66.33,CUPOM45F39021,Esplanada Paulo Lopes,24,Mirtes,Sá da Praia,RO,Brasil,pago,2024-02-07
f73bee20-f9d1-486a-baf3-805d0c5b0495,943.329.981-56,1827.37,95.21,0.00,,Distrito de Pacheco,15,Aeroporto,Campos,MT,Brasil,pendente,2023-10-15
94b9e9f2-2e7a-4257-aefb-1ba8d6d230be,970.808.444-51,364.22,35.55,24.07,CUPOM5F3B5B4C,Parque Lima,534,Canaa,Ribeiro,SE,Brasil,pago,2025-05-04
f2c1c98d-6fd6-4e2f-9f17-67468aaeb59d,654.253.042-45,628.09,49.14,0.00,,Condomínio de Martins,7,Cidade Jardim,Barros das Flores,AL,Brasil,pago,2024-05-20
73432280-4ba0-431f-a5e5-ef509007bf33,647.617.305-35,703.79,56.22,0.00,,Trevo Valentina Rezende,91,Conjunto Paulo Vi,Lima,RN,Brasil,pendente,2025-09-10
64705dcf-fd9d-4663-84ae-704e088f924d,584.617.486-62,221.90,60.09,0.00,,Alameda Ferreira,76,São Gonçalo,Camargo de Barbosa,RS,Brasil,entregue,2025-07-23
0997677d-b787-46bb-86b6-71c6a081a1fa,905.857.163-21,1453.89,91.90,0.00,,Campo Almeida,90,Santa Maria,Novais,RJ,Brasil,entregue,2023-11-23
dffb5d6e-9698-4315-b700-0384e19ebd61,525.658.441-33,1308.08,28.05,0.00,,Viela de Souza,815,Colégio Batista,Pacheco,DF,Brasil,pendente,2024-06-15
b641a863-39ef-44d3-a356-978523849828,428.128.216-96,714.11,22.97,109.00,CUPOMC4A4D683,Passarela de Casa Grande,33,Santa Rita De Cássia,Macedo,RR,Brasil,pago,2024-06-29
4f88e5d2-d5e3-4192-8fcd-0929d119d478,399.999.103-44,1497.21,91.80,0.00,,Rua Teixeira,45,Vista Alegre,Cavalcanti do Oeste,AM,Brasil,pago,2025-04-24
0194bf1d-45f0-4f87-8009-23d396514b13,105.190.139-64,249.09,26.86,0.00,,Loteamento Calebe Fogaça,19,Monte São José,Albuquerque,AL,Brasil,pago,2025-03-05
5f6aee2c-a3d7-44c4-87f1-20f3394b9279,253.443.546-97,1426.39,53.65,206.90,CUPOM3783DE6E,Parque Sousa,93,Santa Lúcia,Mendonça,PR,Brasil,pendente,2024-02-09
492907e6-08a7-433b-ac33-b034c49967fc,317.472.764-88,1068.84,47.85,107.42,CUPOMA623852D,Recanto Augusto Garcia,27,Goiania,Vieira,RN,Brasil,cancelado,2024-08-03
f39c285b-bfa8-4aa0-84c8-0a7f004dabef,937.220.462-29,657.33,27.71,0.00,,Chácara de da Luz,56,Castanheira,Gonçalves,RN,Brasil,enviado,2025-01-21
56d96468-afd5-43bd-b04f-f5325ebaa5d7,534.854.984-19,875.28,68.86,0.00,,Recanto Vargas,6,Indaiá,Barros,SP,Brasil,entregue,2023-12-03
eec8ab37-ba69-4ad9-88ee-9e722feb9879,688.037.234-72,553.27,66.79,0.00,,Condomínio Isabel Leão,464,Nossa Senhora De Fátima,Santos do Amparo,PR,Brasil,entregue,2025-05-13
30ecfc2b-65be-4864-9790-b078e671a460,452.457.220-09,82.43,31.83,0.00,,Campo Antônio da Conceição,66,Horto,Correia,TO,Brasil,pago,2025-03-29
4beaf371-ef36-4a85-92fc-cecfc023009e,044.951.377-86,378.74,88.40,38.67,CUPOM2147AE4C,Via de Melo,66,Santa Rita De Cássia,Camargo da Praia,MT,Brasil,enviado,2024-06-13
014b6ba4-321e-4f3b-a286-616993ff177e,042.578.489-42,1963.75,37.76,0.00,,Viela Lavínia Lima,9,Santa Isabel,Machado do Sul,GO,Brasil,enviado,2024-04-04
139318a8-d310-4c3d-b161-b971b3e905fa,203.709.893-31,1071.76,33.46,0.00,,Avenida Stephany Novais,25,Nazare,Marques,SC,Brasil,cancelado,2025-05-20
a7df5714-b3ed-4426-bbc5-0247b8ea28a6,923.536.685-50,1219.62,59.76,0.00,,Setor Antonella Nogueira,62,Boa Vista,da Paz de da Rocha,RO,Brasil,enviado,2023-10-19
912d7443-a3d5-4fbb-9e15-3952ecf4aaf4,809.006.501-85,143.04,32.19,0.00,,Trevo Abreu,84,Vila Jardim Montanhes,Sá,MG,Brasil,cancelado,2024-08-30
6e304ae1-b336-4394-87c2-4a099dc97b02,135.686.808-94,877.01,42.93,54.66,CUPOM8B3C2805,Rodovia de Teixeira,5,Tres Marias,Fogaça de Silva,PI,Brasil,pendente,2024-01-07
fc0a5c79-dd81-42cb-a7ab-6ed9c662bb65,725.081.447-49,1997.07,74.34,173.85,CUPOMF47D9BB9,Vila de Melo,209,Jardim Leblon,Pinto,AL,Brasil,enviado,2024-12-24
9dddddc5-db64-4613-bbfa-878eaeb2dd29,107.326.517-71,676.92,80.00,0.00,,Vila Pacheco,64,Piratininga,Viana,ES,Brasil,entregue,2025-04-06
d799c9fe-303e-40aa-b31b-79ba64a44262,834.044.120-85,115.61,83.66,6.32,CUPOMFD2A2622,Setor de Carvalho,53,Estrela Do Oriente,da Mota,RO,Brasil,pendente,2024-04-03
4d1a4203-b36d-489a-af9d-7e3a8a03987e,943.705.429-01,903.65,29.97,0.00,,Morro de Pinto,95,Urca,Gomes Alegre,PR,Brasil,pago,2024-05-25
fb3eb9e1-aecb-412d-86c5-b09873f7b79b,682.481.485-70,1143.88,53.59,0.00,,Rodovia Câmara,32,Acaiaca,Alves,PA,Brasil,pago,2024-01-16
1da077ec-8d33-4b47-9250-9bd37c3a5866,592.349.456-66,1720.72,89.31,0.00,,Rodovia Monteiro,94,Fernão Dias,Sales de Cassiano,DF,Brasil,pago,2023-11-13
739ecae0-31f4-4f39-bf4b-8a84f284aa88,806.726.031-01,455.70,82.75,0.00,,Distrito Hellena Cassiano,2,Mariquinhas,Lopes de Goiás,MS,Brasil,entregue,2024-01-22
ad12864a-1018-466a-8284-f5ea135f2863,909.054.396-96,643.23,11.17,0.00,,Rodovia de da Rosa,20,Satelite,Souza de Goiás,RR,Brasil,pago,2024-09-20
e75f1422-ed0d-4038-a3ce-75c007e84d40,783.365.446-77,452.55,95.21,0.00,,Chácara Marcelo Dias,7,Leonina,Cavalcanti,PB,Brasil,pendente,2025-06-03
56a5a281-bb24-420d-9697-aa96de76e076,392.739.364-00,638.11,6.23,0.00,,Travessa Aragão,56,São Vicente,Vargas,AP,Brasil,pendente,2025-01-31
f523fe07-692d-4973-9706-6a654ae1da54,977.969.898-39,152.80,24.88,0.00,,Distrito de Fernandes,648,Alpes,Pimenta,RJ,Brasil,cancelado,2024-02-02
0cf86b0e-c490-4a19-80a9-a2edf7073594,330.742.909-15,1013.36,5.95,0.00,,Chácara Bento Sousa,224,Vila Canto Do Sabiá,Ramos de Minas,TO,Brasil,cancelado,2025-03-28
67241f5a-8dd0-42fe-be30-b578765b9eff,773.434.132-06,975.22,46.44,0.00,,Alameda Enzo Gabriel da Mota,86,Dom Silverio,da Cunha,TO,Brasil,cancelado,2024-02-26
e6bfd949-10ad-4d80-acd7-e8707c0a0f53,415.021.496-70,1097.60,73.66,0.00,,Trecho Stephany da Mota,18,Granja De Freitas,Costa de Goiás,PB,Brasil,pendente,2024-12-24
230289bf-8be7-4f28-8ccd-9d17b3459105,224.183.444-25,1694.32,6.26,0.00,,Trevo Pereira,32,Boa Esperança,Moreira,BA,Brasil,pendente,2025-08-22
1d89fc67-abd4-4237-81fb-e35fce860c30,133.008.942-02,176.72,28.79,0.00,,Feira Cassiano,339,União,Peixoto,MG,Brasil,pago,2024-09-06
121b7be9-914e-4a60-aa49-36b56e0491b1,646.467.725-95,929.42,87.67,0.00,,Rua Luigi Câmara,74,Madre Gertrudes,Peixoto,GO,Brasil,entregue,2024-06-30
3beb8150-6d8d-40d1-9acb-76d8c599d04e,435.056.078-43,517.42,32.73,43.01,CUPOM41A86D8D,Conjunto Almeida,262,Diamante,da Cruz do Amparo,PR,Brasil,pendente,2025-02-12
16ed0773-d0ca-4702-a8d4-0ddd80205c0e,311.997.975-22,1540.91,12.71,0.00,,Distrito Novaes,51,Dom Joaquim,Nunes,GO,Brasil,pendente,2025-04-03
0fdd3ab1-10e2-4fe4-9920-59a313f11d41,669.215.965-98,171.66,12.57,0.00,,Esplanada Luísa Barros,461,Santa Efigênia,Garcia,SP,Brasil,cancelado,2024-06-06
eca42523-4536-4ab8-bca6-00b4825eb760,284.766.689-88,909.18,12.03,0.00,,Esplanada Mariane Fogaça,7,Tupi B,Lima de da Rosa,RR,Brasil,cancelado,2025-02-03
52a7695c-3ca3-4d07-83a4-2f9a68094247,196.540.089-67,199.45,12.54,0.00,,Rua de Nunes,70,Olaria,Andrade,RS,Brasil,pendente,2024-02-08
16145a8d-c278-4420-9e68-d819ef947e15,701.065.611-04,1026.92,33.93,0.00,,Esplanada Bruno Mendonça,10,Funcionários,da Rocha,CE,Brasil,enviado,2024-12-06
01e32073-0049-4b4a-8c5c-dce59a30fc42,256.918.197-43,699.90,98.47,0.00,,Viela Pietro Vieira,27,Vila São Gabriel,Farias,ES,Brasil,cancelado,2025-01-24
b265df16-a92e-4e1a-87d8-d5e2426d7df9,575.091.891-67,299.64,69.00,0.00,,Conjunto de da Mata,43,Frei Leopoldo,da Paz,SE,Brasil,entregue,2025-05-21
5f9e0ec1-efa9-4cfa-9d15-89f7cffc73d8,104.379.039-44,924.44,14.64,51.58,CUPOM79A7FA11,Rua Gael Macedo,571,Maria Helena,Cassiano,BA,Brasil,entregue,2025-09-13
314a3650-240f-4db2-b4d3-802fe97856cc,916.801.312-24,543.95,94.64,68.46,CUPOMF29A1328,Jardim de Sá,19,Concórdia,Alves da Mata,GO,Brasil,pago,2024-06-10
cc74b533-ebee-429e-b09b-9b0f51873a38,777.606.025-01,983.66,13.68,0.00,,Passarela Pires,820,Morro Dos Macacos,Vargas das Flores,SE,Brasil,pago,2024-05-29
206d21d8-8522-4877-9c3a-f5592cd4829c,810.371.591-30,203.89,53.81,0.00,,Esplanada de Azevedo,310,São Vicente,Gomes Paulista,MT,Brasil,cancelado,2024-12-05
106707fd-d190-426f-b1d4-535e74af990e,394.637.332-24,722.36,76.35,0.00,,Lago Isabela Pacheco,8,Vila Madre Gertrudes 2ª Seção,Almeida Verde,BA,Brasil,cancelado,2025-05-12
60358712-105a-49f1-b1b2-5584ae5986f4,609.798.973-46,1758.21,33.39,0.00,,Lago Novaes,8,Varzea Da Palma,Vargas,PE,Brasil,pago,2023-11-04
45f9dbf4-da4f-434a-b9ce-46e372b56b32,398.646.067-85,1476.95,35.97,0.00,,Lagoa de Cunha,335,Calafate,Rodrigues dos Dourados,SE,Brasil,enviado,2025-05-29
a3f4afe9-310c-4739-adeb-23daf909e9db,815.470.081-67,629.62,92.32,52.33,CUPOM03AA7CF6,Feira Arthur Melo,74,Alto Caiçaras,da Rosa de Almeida,TO,Brasil,pendente,2024-03-21
e4621909-44d6-49db-aff8-6bf6fb178714,022.087.935-25,1683.71,78.83,0.00,,Estrada Fonseca,89,Atila De Paiva,Peixoto,AC,Brasil,enviado,2025-01-20
57d93aee-421d-45a6-b137-94e1402ebed6,249.451.791-08,996.97,64.98,0.00,,Passarela de Ribeiro,65,Vila Paris,Nascimento,RJ,Brasil,cancelado,2024-04-05
5325f27b-0995-416b-938c-5739fce55b72,364.779.836-87,1110.92,76.28,0.00,,Alameda Andrade,1,Alto Barroca,Barbosa Alegre,MG,Brasil,entregue,2025-06-27
95fedf97-d018-4218-aa13-00429c064cab,768.804.310-62,1174.21,55.67,0.00,,Condomínio Vitor Gabriel Rodrigues,26,São Vicente,Ribeiro da Mata,SC,Brasil,entregue,2024-03-21
6aa3e1dd-0d67-4cb2-a8f0-261bfa017559,634.842.319-73,1349.56,75.06,0.00,,Condomínio Pimenta,658,Fernão Dias,Moraes da Prata,MG,Brasil,pago,2025-09-25
ac9f94f2-e6cd-49e8-b1eb-cdddf139479a,016.950.042-63,1603.62,11.33,242.20,CUPOME73045B4,Travessa de Moraes,665,Vila Olhos D'água,da Conceição,AP,Brasil,cancelado,2023-12-22
4f26dae3-3826-40c9-ab4f-a5ae3718c69d,257.905.706-64,489.76,74.42,0.00,,Via Leonardo Mendes,3,Esplanada,Leão do Sul,RS,Brasil,pendente,2025-01-06
9a4373e0-358a-4f55-bd6c-060ef574b4eb,265.461.587-20,1212.89,38.65,0.00,,Conjunto Novaes,11,Oeste,Siqueira,AC,Brasil,cancelado,2024-03-27
9aa20856-d98c-4911-9868-38a5675324d1,746.429.540-59,1632.13,84.67,0.00,,Trevo da Cunha,5,Braúnas,Martins Grande,AC,Brasil,pago,2024-12-27
f42732ed-1ace-427c-adf8-75d6851bb251,418.808.234-01,1501.13,10.37,0.00,,Vereda Abreu,65,Bandeirantes,Sá das Pedras,MG,Brasil,enviado,2024-01-11
8b214b52-3958-4c25-8843-e33f766d1815,025.895.010-34,58.47,84.86,0.00,,Vila Brenda Moraes,27,Independência,Aragão do Oeste,MG,Brasil,entregue,2024-06-06
0ea77aaf-3f49-4760-8414-b45291e6505e,162.071.408-25,1413.06,31.39,0.00,,Passarela Gomes,77,Vila Aeroporto,Borges,GO,Brasil,cancelado,2024-12-29
e00878ce-acd7-40cb-b7bb-a53d6d0fa824,292.078.642-57,57.28,72.96,0.00,,Feira Mendonça,184,Planalto,Marques,ES,Brasil,entregue,2024-09-14
d341d0da-72b1-4166-b63e-82553ecf6b6b,194.029.506-06,325.73,89.23,23.23,CUPOMCAB7845C,Estação Eloá Azevedo,33,Camponesa 2ª Seção,Aparecida do Amparo,AC,Brasil,entregue,2024-08-31
786c5e96-3820-456d-8062-e241aa26280e,269.590.655-88,1455.76,10.48,0.00,,Vereda Isabelly Guerra,62,Canaa,Santos do Sul,SP,Brasil,pago,2024-02-26
45969d75-c8cb-452e-81d5-2bf5a66af9b9,495.054.389-93,957.08,84.54,72.60,CUPOM65BFDBEF,Viaduto Mirella Barros,74,Morro Dos Macacos,Rodrigues,PA,Brasil,pago,2025-01-10
b391f142-840f-4007-a9ce-8aab39b8d420,244.277.309-79,1077.89,48.20,168.02,CUPOMF6723583,Quadra Castro,92,Alta Tensão 1ª Seção,Alves Alegre,ES,Brasil,entregue,2025-02-27
dbb3a086-a9b4-467a-af82-b14282cc4627,055.577.308-26,1696.17,68.20,0.00,,Chácara Garcia,50,Nova Gameleira,Casa Grande Paulista,RN,Brasil,cancelado,2024-07-27
d7b108c0-02c5-412e-bbca-9b01d3b92152,105.954.438-26,1484.08,94.54,0.00,,Vale de Correia,9,Vila Nova Dos Milionarios,Rodrigues,AC,Brasil,entregue,2024-07-17
13f26606-3aef-4a33-9d2f-f24643f200aa,709.479.120-47,71.06,26.66,9.22,CUPOM54CFEF95,Loteamento de Borges,43,Mantiqueira,da Cruz Grande,BA,Brasil,pendente,2024-07-11
a467b7a5-7485-496f-8d38-a58e56d498c0,935.460.660-32,781.64,27.52,0.00,,Condomínio Antônio Pires,48,São Paulo,Ferreira dos Dourados,SE,Brasil,cancelado,2025-04-20
dc26051e-5b78-4444-a498-fedf81e99e4a,147.901.454-63,1284.03,30.16,0.00,,Praia Correia,83,Antonio Ribeiro De Abreu 1ª Seção,Rodrigues,MT,Brasil,pendente,2025-07-23
8f5d57b4-5d82-4a26-a129-60a4958da582,086.635.056-92,270.69,81.37,0.00,,Loteamento de Sales,73,Oeste,Porto,PR,Brasil,pago,2024-10-03
a0305894-6d7f-4742-ad09-4c7036b75a5a,451.641.676-72,221.52,62.03,0.00,,Colônia de Guerra,7,Garças,Marques de Oliveira,RN,Brasil,cancelado,2024-01-14
eb9d5219-fd6c-4c4b-8931-f0bbf0ac808d,784.616.938-37,1146.10,44.32,118.85,CUPOM4934343A,Recanto João Miguel Mendes,40,Andiroba,Leão do Galho,DF,Brasil,entregue,2024-08-10
994247b0-d2be-4ba1-870d-eec439561690,107.790.064-40,725.24,23.26,0.00,,Viaduto Peixoto,449,Vila Coqueiral,Freitas,PA,Brasil,entregue,2025-01-07
076fc8db-988c-4bb7-aa3a-630130bbf780,997.855.118-16,1751.18,74.23,0.00,,Conjunto Heloisa Vasconcelos,11,Conjunto Floramar,Sá de Goiás,SP,Brasil,cancelado,2024-06-17
1fdd68ad-a46a-47cd-aebb-afba19a74b46,602.843.806-00,224.25,97.16,0.00,,Travessa Maria Julia Sales,6,Vila União,Moreira do Oeste,AM,Brasil,cancelado,2023-11-28
0ea6864b-c984-480d-b3c3-2bce29501395,894.673.629-02,1488.04,73.73,0.00,,Lago Pimenta,616,Álvaro Camargos,Andrade de Lima,PB,Brasil,pago,2024-07-26
